airline,source_city,departure_time,stops,arrival_time,destination_city,classy,duration,days_left,price
Vistara,Delhi,Evening,one,Night,Bangalore,Economy,5.08,43,4896
AirAsia,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,25,4499
GO_FIRST,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,17,5954
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,37,12593
AirAsia,Delhi,Evening,one,Night,Bangalore,Economy,4.58,48,3090
Air_India,Delhi,Night,one,Night,Bangalore,Economy,24.5,28,7898
Indigo,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.0,25,4674
Air_India,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,19,4847
Vistara,Delhi,Night,one,Morning,Mumbai,Economy,11.58,23,6296
Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,36,4896
GO_FIRST,Delhi,Evening,one,Night,Bangalore,Economy,7.0,11,7424
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,19,4249
AirAsia,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,33,2410
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,12.17,38,6611
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,6.0,40,6296
Air_India,Delhi,Evening,zero,Evening,Mumbai,Economy,2.0,33,2476
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,29,4496
SpiceJet,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,13,6060
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,44,2456
GO_FIRST,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,10.17,48,4205
Indigo,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,21,2410
AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,11,7423
Vistara,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,40,4501
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,24,4496
AirAsia,Delhi,Evening,zero,Evening,Bangalore,Economy,2.67,5,8056
Vistara,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,26,3357
Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.75,24,4896
Indigo,Delhi,Late_Night,one,Morning,Bangalore,Economy,6.67,44,4136
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,7.33,38,6611
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.33,2,8056
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,2,17610
AirAsia,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,26,3090
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,5,9840
Air_India,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,8,10680
Air_India,Delhi,Night,one,Afternoon,Bangalore,Economy,17.5,17,6403
Air_India,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.83,9,11310
AirAsia,Delhi,Afternoon,two_or_more,Late_Night,Bangalore,Economy,12.0,38,5220
Vistara,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,28,4501
Air_India,Delhi,Evening,one,Evening,Bangalore,Economy,24.67,11,10680
Vistara,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,19,4496
GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.58,26,4020
Air_India,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.0,17,6756
Vistara,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,31,8248
GO_FIRST,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,18,5600
Air_India,Delhi,Evening,one,Evening,Mumbai,Economy,22.5,49,5446
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,8.83,32,3127
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,15,10672
Air_India,Delhi,Night,one,Morning,Mumbai,Economy,10.33,39,5840
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,9,5955
AirAsia,Delhi,Early_Morning,one,Evening,Bangalore,Economy,14.33,1,21343
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,15,3411
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,6.67,42,3831
GO_FIRST,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,7,30222
Indigo,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,43,4007
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,6.08,20,5610
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,10.58,37,4496
Indigo,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.83,8,10733
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,48,2456
Air_India,Delhi,Morning,one,Afternoon,Mumbai,Economy,26.5,26,7206
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.92,46,9768
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,42,4230
AirAsia,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,12.0,31,4019
Vistara,Delhi,Night,zero,Night,Bangalore,Economy,2.67,24,4501
Air_India,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,13,12990
Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.75,18,4896
Air_India,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,19,4007
GO_FIRST,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,15,4020
Vistara,Delhi,Afternoon,one,Night,Bangalore,Economy,6.58,32,4496
Air_India,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,43,2476
Air_India,Delhi,Night,one,Night,Mumbai,Economy,26.5,9,14880
Vistara,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,40,6507
AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,45,4469
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,17,4745
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,18,4496
Indigo,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.83,47,4500
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,3,12203
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.92,44,3090
GO_FIRST,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.25,10,10339
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.92,10,16210
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,37,2410
SpiceJet,Delhi,Evening,one,Morning,Bangalore,Economy,14.75,6,7425
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.5,27,4019
GO_FIRST,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.33,24,5954
Vistara,Delhi,Evening,zero,Evening,Bangalore,Economy,2.75,34,4501
Air_India,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,42,4107
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,6.67,36,3831
AirAsia,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,29,2410
GO_FIRST,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,24,2410
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,34,4496
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,38,4469
Air_India,Delhi,Morning,one,Night,Mumbai,Economy,13.58,45,3831
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,9.25,2,19028
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,18.33,47,4381
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,46,4691
Air_India,Delhi,Evening,one,Evening,Bangalore,Economy,22.42,12,11940
Air_India,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,29,4230
AirAsia,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,36,3090
GO_FIRST,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.92,31,5806
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,43,2410
Vistara,Delhi,Night,one,Night,Mumbai,Economy,23.83,20,7575
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,8,5953
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,24,10907
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,10.58,32,4496
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,46,3100
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,13.33,37,4496
Air_India,Delhi,Night,one,Morning,Mumbai,Economy,11.42,41,3855
Air_India,Delhi,Evening,one,Evening,Bangalore,Economy,24.67,39,4230
GO_FIRST,Delhi,Afternoon,one,Night,Mumbai,Economy,7.08,41,5323
Indigo,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,36,2994
GO_FIRST,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.92,45,6146
Vistara,Delhi,Evening,one,Evening,Bangalore,Economy,25.83,31,3987
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,5.33,49,5227
Air_India,Delhi,Night,one,Night,Bangalore,Economy,24.5,33,6533
Air_India,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,45,5507
Indigo,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,11,7420
AirAsia,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,34,3090
AirAsia,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,12,7423
Air_India,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,4,21390
AirAsia,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,15,4019
Air_India,Delhi,Morning,one,Night,Mumbai,Economy,11.5,18,9998
Indigo,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,10,8265
GO_FIRST,Delhi,Morning,one,Night,Mumbai,Economy,12.75,46,6440
SpiceJet,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,48,2456
GO_FIRST,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.83,41,8275
GO_FIRST,Delhi,Evening,one,Night,Mumbai,Economy,4.67,48,5087
Vistara,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.0,43,4496
AirAsia,Delhi,Evening,two_or_more,Late_Night,Bangalore,Economy,8.75,36,3090
SpiceJet,Delhi,Early_Morning,one,Night,Bangalore,Economy,13.92,43,5610
Indigo,Delhi,Night,one,Morning,Mumbai,Economy,10.42,1,13279
Air_India,Delhi,Evening,one,Night,Bangalore,Economy,5.0,24,4538
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,19,4230
GO_FIRST,Delhi,Evening,one,Night,Mumbai,Economy,4.75,42,3330
Vistara,Delhi,Evening,one,Morning,Bangalore,Economy,14.92,4,10680
GO_FIRST,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,22,5954
GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,19,4205
Air_India,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,29,4230
Vistara,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.0,20,4968
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,11,5953
Air_India,Delhi,Evening,one,Evening,Mumbai,Economy,23.92,24,7112
Vistara,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,15,2700
GO_FIRST,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,9.67,46,4020
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,8.58,28,3671
Vistara,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,7,5955
Air_India,Delhi,Night,one,Night,Mumbai,Economy,23.83,3,27165
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,48,4496
Vistara,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.17,35,4272
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,9.25,3,14933
Air_India,Delhi,Morning,one,Night,Bangalore,Economy,14.08,23,3621
SpiceJet,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,21,3519
SpiceJet,Delhi,Morning,one,Afternoon,Bangalore,Economy,25.67,2,14354
Air_India,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.17,47,3621
Vistara,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.0,16,8874
Air_India,Delhi,Evening,one,Evening,Bangalore,Economy,22.5,3,11100
AirAsia,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,38,3569
AirAsia,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,31,2409
Vistara,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,26,4501
AirAsia,Delhi,Evening,one,Night,Bangalore,Economy,4.58,45,3090
Air_India,Delhi,Morning,one,Evening,Mumbai,Economy,8.42,23,6533
Air_India,Delhi,Morning,one,Afternoon,Bangalore,Economy,29.17,38,3621
Indigo,Delhi,Night,one,Late_Night,Bangalore,Economy,5.25,36,3354
Indigo,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.58,44,4007
Air_India,Delhi,Morning,one,Afternoon,Bangalore,Economy,29.17,1,9840
Vistara,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,9,7425
GO_FIRST,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,31,6951
Air_India,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,21,5927
Indigo,Delhi,Late_Night,one,Morning,Bangalore,Economy,6.58,49,3302
Indigo,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.58,17,4039
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,6.25,12,14670
Indigo,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,30,3001
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,44,4007
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,19,4496
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,19,5584
Vistara,Delhi,Evening,one,Night,Bangalore,Economy,6.08,7,10680
Indigo,Delhi,Morning,one,Night,Bangalore,Economy,9.75,19,5165
AirAsia,Delhi,Morning,two_or_more,Night,Bangalore,Economy,11.58,17,4469
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,40,2621
Vistara,Delhi,Night,one,Night,Mumbai,Economy,23.83,26,7838
GO_FIRST,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,38,2410
Vistara,Delhi,Night,one,Morning,Bangalore,Economy,12.25,39,3357
Vistara,Delhi,Night,one,Morning,Bangalore,Economy,12.25,21,3357
GO_FIRST,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,6,5954
AirAsia,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.92,20,3090
AirAsia,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.08,20,8869
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,38,4545
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,11.17,46,6296
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,9.92,44,4007
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,5,10680
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,16,4020
Air_India,Delhi,Evening,one,Afternoon,Bangalore,Economy,21.08,4,9840
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,16,6296
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,11.67,8,12150
Indigo,Delhi,Night,one,Late_Night,Bangalore,Economy,5.25,24,3587
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,25,7838
Air_India,Delhi,Morning,one,Evening,Bangalore,Economy,7.83,12,10680
AirAsia,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,10.0,22,3090
GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,13,7424
Air_India,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,26,2476
Indigo,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,24,3968
GO_FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,11,5954
Indigo,Delhi,Late_Night,zero,Early_Morning,Bangalore,Economy,2.92,34,4500
GO_FIRST,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.5,24,6908
GO_FIRST,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.08,46,4205
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,3.75,22,2476
Vistara,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,35,5542
Air_India,Delhi,Night,one,Night,Bangalore,Economy,24.5,25,7898
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,7.17,1,7424
Indigo,Delhi,Night,one,Late_Night,Bangalore,Economy,5.17,44,3302
Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.58,4,9998
Vistara,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,24,5341
Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.58,14,9735
Indigo,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,31,4500
GO_FIRST,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83,3,7424
Vistara,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,27,4501
GO_FIRST,Delhi,Late_Night,one,Early_Morning,Bangalore,Economy,5.67,14,10544
GO_FIRST,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.17,43,4020
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,47,4673
Indigo,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.92,21,4500
Air_India,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,12,10680
Air_India,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,23,4161
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,9.08,49,8275
AirAsia,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,41,3090
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,37,5355
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,28,8686
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,11.67,6,12150
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.75,28,3357
Vistara,Delhi,Night,zero,Night,Mumbai,Economy,2.17,24,2686
Indigo,Delhi,Night,zero,Night,Mumbai,Economy,2.08,45,3570
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.83,39,7575
Indigo,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,5,5955
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,38,4230
Indigo,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,44,2410
Indigo,Delhi,Evening,one,Night,Mumbai,Economy,4.42,39,4169
Indigo,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.75,46,2381
SpiceJet,Delhi,Evening,one,Evening,Bangalore,Economy,23.08,7,7425
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,48,6296
Air_India,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,29,6047
Indigo,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,9.67,12,6323
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,11.67,45,6296
Indigo,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.25,33,3302
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,11.17,23,4496
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,26,4496
Indigo,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,35,5282
Vistara,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,49,7575
Air_India,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,39,5026
GO_FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,15,2410
AirAsia,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,34,4867
AirAsia,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,29,2409
Indigo,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.75,48,4500
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,39,6089
Vistara,Delhi,Night,one,Morning,Bangalore,Economy,12.25,37,3357
Indigo,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,7,10365
AirAsia,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,25,2409
Vistara,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,39,4501
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,7.33,13,12150
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,8,10680
Indigo,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.58,3,11258
Air_India,Delhi,Night,one,Night,Bangalore,Economy,24.5,43,6008
Air_India,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,40,2476
Indigo,Delhi,Evening,one,Night,Mumbai,Economy,4.42,8,8885
Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,17,4008
GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.08,31,4466
AirAsia,Delhi,Afternoon,one,Night,Bangalore,Economy,10.92,16,16210
SpiceJet,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,46,2456
AirAsia,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.83,10,7894
Vistara,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,12,9945
Air_India,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,26,4230
GO_FIRST,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,25,5610
Vistara,Delhi,Night,one,Morning,Bangalore,Economy,12.25,34,3672
GO_FIRST,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,23,2410
Air_India,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,28,4433
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,37,7437
Air_India,Delhi,Evening,zero,Evening,Mumbai,Economy,2.0,19,2476
Air_India,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,38,2476
Vistara,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,32,4501
GO_FIRST,Delhi,Morning,one,Night,Mumbai,Economy,13.0,10,11179
Vistara,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.5,7,9893
Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.58,26,3253
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,29,3253
GO_FIRST,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,7,7424
AirAsia,Delhi,Night,zero,Night,Bangalore,Economy,2.83,34,4499
Vistara,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,27,2700
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,12.58,5,9840
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,23,6576
Indigo,Delhi,Night,one,Morning,Bangalore,Economy,9.75,7,11468
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,24.75,26,3897
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,29.33,5,16245
Air_India,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.58,31,3610
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,17,10672
GO_FIRST,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.33,43,7469
Air_India,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,41,2476
Vistara,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,23,4816
Air_India,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,35,2476
SpiceJet,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,3,13200
Vistara,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,36,2476
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,17,6008
GO_FIRST,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,43,5806
Air_India,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,2,14250
Vistara,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,45,4496
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.5,37,6008
Air_India,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,32,5761
GO_FIRST,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,12.08,11,11295
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,25,4230
Air_India,Delhi,Night,one,Afternoon,Mumbai,Economy,17.75,19,6724
Air_India,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,9,16770
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.25,5,11100
GO_FIRST,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,16,5954
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,12.58,14,10050
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,35,2410
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,25,4793
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,7.25,47,2410
Air_India,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.5,47,4230
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,8.42,48,4007
GO_FIRST,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,33,3330
Air_India,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.25,47,4926
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,27,4230
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,19,4496
Indigo,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,24,4500
Indigo,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.25,18,4830
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,1,5955
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,8.58,12,9945
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,24.75,6,9000
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.75,7,9840
SpiceJet,Delhi,Morning,one,Evening,Bangalore,Economy,6.58,47,9508
Air_India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,41,3291
Vistara,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,49,4927
Vistara,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,4,6690
Vistara,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,24,13410
Vistara,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,48,3357
Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.08,49,3001
Indigo,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,19,4337
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,38,4496
